user,latitude,longitude,check-in count,check-in-count
44565,0.0,0.0,59,59.0
44760,40.338543,-79.615499,14,14.0
45123,12.976227,77.603291,36,36.0
45157,0.0,0.0,85,85.0
45201,0.0,0.0,32,32.0
45315,0.0,0.0,49,49.0
4532,30.394652,-95.373018,63,63.0
4534,0.0,0.0,22,22.0
45388,40.684716,-111.870816,27,27.0
45538,0.0,0.0,83,83.0
45566,0.0,0.0,12,12.0
45912,43.022909,-87.917134,25,25.0
46,37.580304,-122.343679,25,25.0
46029,39.250239,-111.751034,24,24.0
4611,27.770861,-82.679266,43,43.0
4612,34.052234,-118.243685,72,72.0
4613,33.795219,-84.403636,596,596.0
4614,29.732816,-95.418097,41,41.0
4616,45.523452,-122.676207,27,27.0
4617,0.0,0.0,17,17.0
4617,48.683333,2.416667,22,22.0
4621,0.0,0.0,30,30.0
4648,0.0,0.0,12,12.0
4648,50.956025,-114.104207,18,18.0
46540,0.0,0.0,30,30.0
46701,30.28707,-81.53927,10,10.0
46759,0.0,0.0,44,44.0
47261,43.700114,-79.416304,49,49.0
47261,44.969078,-80.83754,31,31.0
47345,32.742552,-117.031417,14,14.0
47889,0.0,0.0,1571,1571.0
47889,37.250225,-119.751264,13,13.0
47889,39.099275,-76.848306,15,15.0
47889,40.729553,-73.992842,15,15.0
47889,46.320207,-112.107222,34,34.0
48034,0.0,0.0,22,22.0
48034,39.869779,-86.24846,343,343.0
48076,60.244014,24.879404,22,22.0
48086,30.445656,-88.530457,25,25.0
48086,30.658672,-87.850334,21,21.0
48086,30.661026,-88.494184,10,10.0
48086,30.677963,-87.817795,20,20.0
48179,55.612222,36.983333,199,199.0
48373,41.459944,-81.707332,84,84.0
4841,25.252222,55.28,26,26.0
4842,39.183917,-106.817386,11,11.0
48610,33.811571,-117.930758,104,104.0
48737,0.0,0.0,2100,2100.0
48873,39.94083,-75.151,69,69.0
4902,40.077485,-86.90208,21,21.0
4902,40.077717,-86.903268,17,17.0
49049,37.322998,-122.032182,24,24.0
49136,0.0,0.0,27,27.0
49136,51.260145,0.84428,16,16.0
4945,40.008695,-105.25854,187,187.0
49494,30.268259,-97.744331,23,23.0
49558,48.822127,9.306819,16,16.0
49602,26.461462,-80.07282,163,163.0
49646,53.449212,-1.944345,12,12.0
49719,38.576146,-121.487031,63,63.0
49766,39.27495,-80.388133,50,50.0
49877,10.294647,123.961846,51,51.0
49885,45.15,11.816667,21,21.0
49933,4.433333,7.166667,646,646.0
49933,4.867777,5.898714,21,21.0
50458,34.01726,-118.282493,33,33.0
50465,39.048334,-95.678037,26,26.0
50529,47.84097,-120.016459,199,199.0
50610,0.0,0.0,185,185.0
50667,51.752221,-1.25596,10,10.0
50770,53.480946,-2.237434,12,12.0
50860,35.922501,-84.024208,17,17.0
50863,20.233333,-103.583333,40,40.0
51103,44.431643,26.10726,30,30.0
51189,46.813454,7.508812,12,12.0
51366,0.0,0.0,18,18.0
51389,38.701754,-77.303821,62,62.0
51389,38.768571,-77.095367,16,16.0
51398,41.600545,-93.609106,43,43.0
51404,0.0,0.0,245,245.0
5145,37.451403,-122.184635,10,10.0
51560,0.0,0.0,143,143.0
51822,0.0,0.0,98,98.0
5207,41.990567,-71.273327,16,16.0
5207,42.362369,-71.08607,10,10.0
52716,0.0,0.0,11,11.0
5285,0.0,0.0,23,23.0
53127,60.0,-96.0,42,42.0
53488,33.981681,-118.225072,62,62.0
53508,25.120168,121.50127,365,365.0
53509,25.091075,121.559834,223,223.0
53610,0.0,0.0,24,24.0
53611,0.0,0.0,36,36.0
53625,0.0,0.0,33,33.0
53685,0.0,0.0,44,44.0
53696,0.0,0.0,67,67.0
53697,52.953602,-1.150475,32,32.0
5375,37.391727,-122.077597,99,99.0
53767,40.338125,-79.97894,15,15.0
53808,0.0,0.0,53,53.0
53851,0.0,0.0,19,19.0
53985,29.763284,-95.363271,80,80.0
5400,34.112263,-118.296227,241,241.0
5401,59.33662,18.05846,14,14.0
5404,0.0,0.0,22,22.0
5408,0.0,0.0,13,13.0
5408,34.008169,-118.491077,10,10.0
5408,41.293612,2.087203,30,30.0
5412,41.056493,-73.538234,10,10.0
54139,32.747051,-97.372506,36,36.0
54251,41.716667,2.933333,18,18.0
54360,0.0,0.0,26,26.0
54451,36.372854,-94.208817,12,12.0
54677,39.021542,-77.430054,14,14.0
54677,39.323434,-77.752771,13,13.0
54678,0.0,0.0,105,105.0
54715,0.0,0.0,480,480.0
54716,0.0,0.0,547,547.0
54719,34.190516,-118.533282,20,20.0
54756,0.0,0.0,1010,1010.0
54814,41.502577,-73.962896,23,23.0
54893,27.678451,-97.412779,38,38.0
55005,0.0,0.0,13,13.0
55074,0.0,0.0,158,158.0
55083,40.744103,-73.98748,15,15.0
55190,32.066667,34.783333,35,35.0
552,39.549438,-105.038859,13,13.0
55360,33.835293,-117.914504,17,17.0
55360,33.835849,-118.340629,47,47.0
55410,50.016667,8.833333,23,23.0
55489,0.0,0.0,23,23.0
55574,-5.0,120.0,22,22.0
55574,0.0,0.0,211,211.0
55575,13.698063,100.537756,79,79.0
55575,13.706294,100.631615,12,12.0
55578,0.0,0.0,34,34.0
55593,0.0,0.0,10,10.0
55597,0.0,0.0,18,18.0
55598,40.714269,-74.005973,21,21.0
55599,0.0,0.0,14,14.0
55615,0.0,0.0,31,31.0
55630,0.0,0.0,29,29.0
55639,0.0,0.0,11,11.0
55646,0.0,0.0,38,38.0
55652,0.0,0.0,30,30.0
5588,41.948304,-87.655363,488,488.0
5589,45.519577,-122.677075,329,329.0
5592,50.936497,6.936184,17,17.0
5593,0.0,0.0,270,270.0
5594,39.020321,-94.657023,23,23.0
5594,39.102552,-94.581898,46,46.0
5594,39.102552,-94.581897,13,13.0
5595,38.904292,-77.035298,10,10.0
5598,33.836628,-116.527101,994,994.0
5599,19.421198,-99.165657,566,566.0
56001,0.0,0.0,74,74.0
5603,31.193769,121.428093,13,13.0
5603,41.921738,-87.712336,12,12.0
5603,51.509179,-0.196901,23,23.0
5605,0.0,0.0,38,38.0
5607,55.933333,-3.466667,306,306.0
5609,36.112159,-86.762554,122,122.0
5615,33.486679,-117.726669,17,17.0
5619,34.416347,-119.694623,10,10.0
5621,27.961004,-82.440451,17,17.0
56255,50.845842,5.761664,52,52.0
5627,39.768915,-86.128956,14,14.0
5628,42.883519,-78.875091,13,13.0
5628,43.02042,-78.498547,13,13.0
56330,49.285706,-123.130459,11,11.0
56393,45.921492,-122.740662,34,34.0
56521,59.915064,10.720567,112,112.0
5657,40.821767,-74.480988,33,33.0
56571,42.346915,-71.222083,109,109.0
56685,49.699993,-112.818558,19,19.0
57401,0.0,0.0,46,46.0
57402,0.0,0.0,117,117.0
57402,45.457023,9.176706,20,20.0
57406,0.0,0.0,2012,2012.0
57407,0.0,0.0,118,118.0
57491,0.0,0.0,270,270.0
57535,0.0,0.0,106,106.0
57536,0.0,0.0,103,103.0
57537,0.0,0.0,104,104.0
57548,0.0,0.0,22,22.0
57561,0.0,0.0,2024,2024.0
57562,0.0,0.0,634,634.0
57563,0.0,0.0,170,170.0
57811,0.0,0.0,149,149.0
57811,45.457023,9.176706,12,12.0
57811,45.457043,9.176679,26,26.0
57812,0.0,0.0,239,239.0
57812,45.457023,9.176706,16,16.0
57812,45.457043,9.176679,11,11.0
57813,0.0,0.0,40,40.0
57824,39.122672,-77.550787,93,93.0
58038,45.4642,9.19117,13,13.0
58038,45.466362,9.202586,15,15.0
58040,0.0,0.0,63,63.0
58040,45.457043,9.176679,13,13.0
58043,0.0,0.0,2100,2100.0
58044,0.0,0.0,24,24.0
58044,33.787794,-117.853112,21,21.0
6,41.927651,-87.705039,12,12.0
6106,46.365755,17.783348,18,18.0
6107,37.774929,-122.419415,11,11.0
6169,43.055183,-89.503593,35,35.0
6184,48.763913,-122.508044,181,181.0
6185,40.076596,-76.333131,28,28.0
6185,40.201477,-77.18887,10,10.0
6185,40.241065,-76.976167,111,111.0
6185,40.241361,-76.908192,35,35.0
6185,40.247592,-77.033418,55,55.0
6186,40.47487,-79.918828,14,14.0
6191,25.783766,-80.130265,11,11.0
6191,25.790654,-80.130045,18,18.0
6191,40.714269,-74.005973,28,28.0
6191,40.715619,-73.830286,11,11.0
6191,48.579641,7.751644,32,32.0
6191,48.581257,7.749486,18,18.0
6191,48.582384,7.747116,33,33.0
6191,48.583333,7.75,122,122.0
6191,48.618526,7.789159,21,21.0
6192,33.665062,-117.630705,278,278.0
6193,-27.177631,152.930099,322,322.0
6194,37.765206,-122.241636,69,69.0
6197,0.0,0.0,54,54.0
6199,40.757929,-73.985506,136,136.0
620,39.715039,-104.898055,83,83.0
620,39.861667,-104.673056,43,43.0
6201,42.283982,-83.44042,10,10.0
6201,42.308649,-83.482158,67,67.0
6202,38.627273,-90.197889,131,131.0
6204,36.114754,-115.154679,23,23.0
6207,53.348086,-1.747422,17,17.0
6208,41.751244,-88.000227,45,45.0
6208,41.793602,-88.010249,257,257.0
621,0.0,0.0,27,27.0
621,33.664319,-117.670851,50,50.0
621,33.781162,-118.022975,52,52.0
6220,49.797165,9.927925,19,19.0
6220,49.829766,9.920853,41,41.0
6228,43.093826,-89.341214,11,11.0
623,42.881086,-78.877055,12,12.0
623,42.885296,-78.873993,95,95.0
623,42.885377,-78.874937,18,18.0
623,42.886612,-78.879313,10,10.0
623,42.887192,-78.873905,21,21.0
623,42.896217,-78.874983,24,24.0
623,42.897894,-78.898865,12,12.0
623,42.899451,-78.877132,10,10.0
623,42.92309,-78.876989,69,69.0
623,42.923712,-78.877011,28,28.0
623,42.932197,-78.876953,12,12.0
623,42.947781,-78.869071,16,16.0
623,42.952192,-78.825308,16,16.0
623,42.960119,-78.878731,12,12.0
623,42.965891,-78.870036,74,74.0
623,42.965956,-78.879142,58,58.0
623,43.000279,-78.781268,24,24.0
6233,26.064139,-80.316994,10,10.0
6233,26.065596,-80.313664,12,12.0
624,37.263807,-121.890282,16,16.0
624,37.531081,-122.266355,34,34.0
626,0.0,0.0,15,15.0
627,37.615223,-122.389979,43,43.0
627,37.763293,-122.410752,15,15.0
627,37.763463,-122.394013,23,23.0
628,39.108375,-94.589651,18,18.0
629,0.0,0.0,213,213.0
629,36.496928,-6.269882,34,34.0
629,41.386833,2.161424,16,16.0
629,41.388787,2.158985,72,72.0
629,41.435555,2.19651,90,90.0
629,41.435576,2.19589,17,17.0
629,41.437869,2.196618,11,11.0
632,29.417495,-98.522671,59,59.0
632,29.423398,-98.489297,33,33.0
632,29.424175,-98.484244,10,10.0
632,29.427001,-98.522595,12,12.0
633,28.808048,-81.533127,171,171.0
637,0.0,0.0,386,386.0
637,35.654027,139.762418,13,13.0
637,35.72859,139.711697,13,13.0
637,35.736798,139.637767,13,13.0
637,35.739431,139.633423,689,689.0
637,35.739764,139.638197,28,28.0
637,35.742286,139.648644,11,11.0
637,35.748322,139.63517,13,13.0
638,60.16204,24.924002,12,12.0
640,51.508415,-0.125533,138,138.0
643,0.0,0.0,11,11.0
646,52.380007,4.821875,13,13.0
648,36.117008,-115.186013,12,12.0
648,36.148397,-115.15411,14,14.0
648,36.15145,-115.126783,231,231.0
650,33.985812,-118.472754,94,94.0
650,34.073152,-118.343691,36,36.0
6506,41.650729,-83.525915,33,33.0
6506,42.646602,-83.219494,11,11.0
6506,43.369653,-80.98284,27,27.0
651,0.0,0.0,20,20.0
651,43.1086,141.363193,13,13.0
651,43.108893,141.363517,181,181.0
651,43.109035,141.362735,130,130.0
651,43.109192,141.361335,63,63.0
652,0.0,0.0,54,54.0
652,40.714269,-74.005973,250,250.0
652,40.73545,-73.989929,17,17.0
6535,39.250922,-94.665311,10,10.0
654,34.052234,-118.243685,63,63.0
6567,1.283702,103.8428,27,27.0
657,37.562992,-122.325525,43,43.0
6575,37.18899,-121.844874,13,13.0
6580,47.473988,-122.260956,15,15.0
6580,47.526096,-122.29879,10,10.0
6580,47.535221,-122.314758,19,19.0
6580,47.535454,-122.315085,72,72.0
6580,47.606209,-122.332071,112,112.0
6580,47.755653,-122.341518,10,10.0
6580,47.805881,-122.345173,15,15.0
6580,47.82093,-122.315131,84,84.0
6580,47.825203,-122.330948,11,11.0
6580,47.854522,-122.294141,75,75.0
6580,47.857392,-122.289888,12,12.0
6580,47.861972,-122.29453,56,56.0
6581,47.567318,-122.632639,24,24.0
6581,47.624859,-122.357102,10,10.0
6581,47.626555,-122.628361,13,13.0
6581,47.635546,-122.644782,72,72.0
6581,47.650502,-122.642571,12,12.0
6581,47.662428,-122.313126,12,12.0
6582,39.069778,-77.065099,57,57.0
6583,0.0,0.0,36,36.0
6583,39.76,-98.5,28,28.0
6586,38.881396,-94.819129,13,13.0
6587,40.427823,-86.915073,23,23.0
6587,40.429458,-86.920699,12,12.0
6587,41.113603,-85.112652,11,11.0
6587,42.380135,-83.290147,92,92.0
6587,42.381534,-83.331434,11,11.0
6587,42.384479,-83.31365,21,21.0
6587,42.413656,-83.295944,11,11.0
6587,42.565611,-83.034984,10,10.0
6587,42.591794,-83.030532,15,15.0
6587,42.601351,-83.008798,10,10.0
6587,42.609143,-83.016638,165,165.0
6587,42.610097,-83.016524,25,25.0
6588,34.124784,-118.25758,46,46.0
6588,34.126129,-118.223193,60,60.0
6588,34.137894,-118.211763,21,21.0
6588,34.146306,-118.139468,10,10.0
6589,34.052234,-118.243685,271,271.0
6590,33.233503,131.606567,51,51.0
6590,33.235981,131.606917,13,13.0
6590,33.863783,130.712514,11,11.0
6590,33.866078,130.762668,10,10.0
6594,35.673338,-92.384545,39,39.0
6595,39.952335,-75.163789,21,21.0
6595,40.039225,-75.109888,15,15.0
6596,0.0,0.0,13,13.0
6596,48.794391,9.224719,12,12.0
6596,48.836881,9.154056,10,10.0
6596,51.533132,-0.18213,23,23.0
6596,51.533317,-0.182167,18,18.0
6596,51.533599,-0.182444,69,69.0
6596,51.534077,-0.179862,15,15.0
6596,55.680701,12.587239,14,14.0
6596,59.327555,18.055576,11,11.0
6596,59.917366,10.774766,11,11.0
6597,0.0,0.0,11,11.0
6601,51.036359,13.69875,670,670.0
6602,0.0,0.0,44,44.0
6603,0.0,0.0,1574,1574.0
6605,0.0,0.0,16,16.0
6605,38.905985,-77.033418,72,72.0
6606,0.0,0.0,10,10.0
6606,35.6,140.116667,25,25.0
6606,35.681668,139.992044,10,10.0
6609,35.625672,139.884173,12,12.0
6609,35.636798,139.878145,10,10.0
6609,36.560752,139.885231,28,28.0
661,0.0,0.0,28,28.0
6612,0.0,0.0,20,20.0
6612,21.282441,-157.834013,10,10.0
6612,21.28732,-157.833991,14,14.0
6612,21.329934,-157.854139,12,12.0
6612,21.331432,-157.865762,11,11.0
6612,21.332139,-157.863756,27,27.0
6612,21.335252,-157.86068,12,12.0
6612,21.335333,-157.862498,72,72.0
6612,21.335874,-157.861195,58,58.0
6612,21.351434,-157.857074,65,65.0
6612,21.364429,-157.868901,30,30.0
6613,38.245105,-122.788388,45,45.0
6614,43.181623,141.75665,90,90.0
6614,43.185683,141.760502,10,10.0
6615,0.0,0.0,61,61.0
6617,39.744421,-105.029542,29,29.0
6618,39.584913,-106.42824,11,11.0
6618,39.586375,-106.430863,12,12.0
6618,39.593072,-106.429805,72,72.0
6621,41.081445,-81.519005,11,11.0
6621,41.119508,-81.479737,14,14.0
6622,39.671055,-105.022095,32,32.0
6622,39.748319,-105.053892,40,40.0
6623,0.0,0.0,11,11.0
6625,38.927571,-94.686326,11,11.0
6625,38.948137,-94.688432,16,16.0
6625,38.948904,-94.686249,39,39.0
6626,40.569183,-77.40641,51,51.0
6626,40.578955,-77.368645,36,36.0
6627,0.0,0.0,46,46.0
6629,33.771886,-118.174876,17,17.0
6629,33.783445,-118.211726,19,19.0
663,35.612436,139.65441,10,10.0
6630,41.241989,-96.004745,28,28.0
6630,41.25861,-95.937792,45,45.0
6633,51.270977,-0.981828,19,19.0
6636,0.0,0.0,117,117.0
6636,35.649542,139.745073,10,10.0
6636,35.697064,139.779571,28,28.0
6638,27.965853,-82.800103,13,13.0
6639,0.0,0.0,25,25.0
6649,37.795143,-122.404311,10,10.0
6649,39.730473,-104.978722,14,14.0
6649,39.730605,-104.972641,11,11.0
6650,0.0,0.0,66,66.0
6669,39.042223,-94.59736,11,11.0
6679,21.33569,-157.858859,64,64.0
668,39.166143,-78.159557,32,32.0
6735,0.0,0.0,42,42.0
6736,33.123922,-117.312931,10,10.0
6736,37.277003,-121.952999,12,12.0
6736,37.287165,-121.949957,17,17.0
6736,37.428272,-121.906624,10,10.0
6736,37.48416,-121.94098,12,12.0
6736,40.75677,-74.00131,13,13.0
6737,40.36511,-82.479852,110,110.0
6737,40.3685,-82.4692,18,18.0
6737,40.3945,-82.497,148,148.0
6737,40.397,-82.4814,31,31.0
6738,37.487283,-122.282446,10,10.0
6738,47.575393,-122.419096,25,25.0
6738,47.624618,-122.359377,11,11.0
6742,29.52868,-98.635361,48,48.0
6743,34.75037,-92.500436,11,11.0
6748,35.255424,-89.767281,14,14.0
6750,38.965624,-95.292928,14,14.0
6753,47.167134,-122.351971,14,14.0
6777,0.0,0.0,81,81.0
6778,39.290385,-76.612189,53,53.0
6779,0.0,0.0,121,121.0
6781,40.893573,-73.241151,10,10.0
6782,35.660685,139.774748,13,13.0
6782,35.707633,139.73742,36,36.0
6782,35.709663,139.733398,14,14.0
6783,38.976906,-77.36042,44,44.0
6786,0.0,0.0,29,29.0
6788,0.0,0.0,41,41.0
6791,0.0,0.0,10,10.0
6792,0.0,0.0,17,17.0
680,0.0,0.0,24,24.0
6825,39.099727,-94.578567,262,262.0
6827,29.582168,-98.282792,10,10.0
6827,29.599108,-98.258309,10,10.0
6829,27.974355,-82.008548,11,11.0
6829,28.039465,-81.949804,15,15.0
6832,54.047497,-2.800312,95,95.0
6834,38.854421,-94.801695,20,20.0
6834,38.854566,-94.799917,12,12.0
6834,38.855049,-94.804153,14,14.0
6834,38.855611,-94.800144,42,42.0
6834,38.962271,-94.980601,14,14.0
6834,38.990772,-94.707609,47,47.0
6834,38.992937,-94.705183,25,25.0
6840,0.0,0.0,43,43.0
686,49.279705,-123.115625,41,41.0
6895,0.0,0.0,13,13.0
6895,35.626992,140.071045,109,109.0
6895,35.645814,140.031592,18,18.0
6895,35.645815,140.031592,28,28.0
6895,35.646065,140.031826,10,10.0
6895,35.664126,139.760454,21,21.0
6896,0.0,0.0,72,72.0
6896,33.986144,-117.367089,84,84.0
6896,34.063108,-117.224225,21,21.0
6896,34.139362,-117.210301,15,15.0
6896,34.150383,-117.227317,92,92.0
6896,34.241951,-117.285599,38,38.0
6896,34.242116,-117.287582,760,760.0
6896,37.173697,-122.153762,33,33.0
6898,0.0,0.0,13,13.0
6898,34.977482,135.681977,21,21.0
6899,0.0,0.0,93,93.0
6899,35.662636,139.73198,44,44.0
6899,35.665096,139.869916,420,420.0
6900,36.225869,-119.316017,100,100.0
6901,51.369211,6.157446,440,440.0
6902,0.0,0.0,78,78.0
6902,35.660345,139.729234,37,37.0
6902,35.660394,139.729218,162,162.0
6902,35.6604,139.729043,12,12.0
6902,35.694929,139.703084,94,94.0
6902,35.694929,139.705761,10,10.0
6902,35.710422,139.685762,394,394.0
6902,35.895035,139.630735,11,11.0
6903,0.0,0.0,35,35.0
6903,35.530403,139.700252,13,13.0
6903,35.531328,139.696899,18,18.0
6903,35.575741,139.659664,288,288.0
6903,35.614714,139.580152,151,151.0
6903,35.64672,140.036806,11,11.0
6903,35.666204,139.477203,101,101.0
6903,35.672303,139.765717,10,10.0
6903,35.69842,139.771134,10,10.0
6903,35.698831,139.774762,29,29.0
6904,0.0,0.0,246,246.0
6904,31.592154,130.553043,17,17.0
6904,31.897135,130.83768,10,10.0
6905,50.983333,11.033333,358,358.0
6906,0.0,0.0,89,89.0
6906,42.103358,-88.372861,417,417.0
6907,0.0,0.0,26,26.0
6907,35.641462,139.610094,16,16.0
6907,35.642114,139.60848,15,15.0
6907,35.642858,139.608332,23,23.0
6907,35.64313,139.609118,22,22.0
6907,35.643189,139.609293,84,84.0
6907,38.226103,140.340254,41,41.0
6907,38.226819,140.337428,16,16.0
6908,0.0,0.0,114,114.0
6908,35.461003,139.420838,18,18.0
6908,35.462669,139.419934,200,200.0
6909,42.49512,-83.144511,11,11.0
6910,0.0,0.0,191,191.0
6912,45.523452,-122.676207,28,28.0
6913,0.0,0.0,26,26.0
6913,35.653339,139.676301,12,12.0
6913,35.654419,139.674916,24,24.0
6913,35.784403,139.628488,31,31.0
6914,35.629723,140.056524,32,32.0
6914,35.636658,140.058118,23,23.0
6915,34.61056,135.535396,43,43.0
6915,34.611114,135.53567,19,19.0
6916,0.0,0.0,58,58.0
6916,34.863668,136.900688,114,114.0
6916,34.872916,136.929623,77,77.0
6916,34.87381,136.922949,16,16.0
6917,30.7104,-86.5886,80,80.0
6917,30.762133,-86.570508,152,152.0
6917,41.702768,-70.30559,61,61.0
6917,44.501176,-69.987555,20,20.0
6918,34.368833,-117.361331,70,70.0
6918,34.464432,-117.271271,45,45.0
6918,34.469199,-117.265277,13,13.0
6918,34.469276,-117.265701,63,63.0
6919,0.0,0.0,31,31.0
6920,35.104253,-77.057397,2100,2100.0
6921,39.13549,-84.50618,100,100.0
6921,39.326863,-84.287063,44,44.0
6922,0.0,0.0,74,74.0
6923,0.0,0.0,17,17.0
6923,34.686911,135.489268,19,19.0
6923,34.689388,135.48628,15,15.0
6923,34.697043,135.532171,10,10.0
6923,35.043822,135.787666,20,20.0
6923,35.049566,135.798531,64,64.0
6923,35.049928,135.789997,20,20.0
6924,59.329468,18.062639,27,27.0
6925,40.21094,-75.278232,256,256.0
6927,0.0,0.0,363,363.0
6930,33.775161,-118.163098,19,19.0
6930,33.778488,-118.162307,31,31.0
6931,33.946213,-84.334647,256,256.0
6932,0.0,0.0,880,880.0
6934,35.641609,139.622086,27,27.0
6935,28.750541,-82.500098,17,17.0
6935,28.946656,-81.65994,11,11.0
6936,0.0,0.0,48,48.0
6937,43.165265,-77.626975,11,11.0
6938,52.283333,-0.583333,23,23.0
6938,54.0,-4.0,14,14.0
6942,0.0,0.0,96,96.0
6977,42.003437,-88.016913,10,10.0
6979,38.982364,-76.490164,10,10.0
6979,38.983648,-76.482335,19,19.0
6979,38.986995,-76.503274,11,11.0
6979,38.987145,-76.498731,20,20.0
6979,39.231478,-76.608394,10,10.0
6979,39.233581,-76.607635,65,65.0
6981,41.708771,-87.746803,52,52.0
6981,41.718667,-87.808185,25,25.0
6981,41.725588,-87.825055,61,61.0
6981,41.75942,-87.886173,17,17.0
6983,41.141699,-87.875043,14,14.0
6984,42.038239,-72.616262,10,10.0
6984,42.083433,-71.018379,14,14.0
6987,0.0,0.0,13,13.0
6987,34.101527,-118.341143,14,14.0
6987,34.101551,-118.340148,22,22.0
6987,34.16084,-118.367246,138,138.0
6988,42.355679,-88.269732,59,59.0
6991,-18.060833,-163.193333,10,10.0
6994,34.256987,-110.047864,12,12.0
7,37.580304,-122.343679,35,35.0
7,37.584103,-122.366083,18,18.0
7008,36.140028,-115.334476,13,13.0
7009,27.837121,-82.787147,10,10.0
7077,0.0,0.0,13,13.0
7079,34.102432,-118.110298,10,10.0
710,52.681236,-0.306004,12,12.0
7103,0.0,0.0,21,21.0
7103,34.984088,135.758094,10,10.0
7103,35.004859,135.769007,18,18.0
7103,35.0263,135.732933,13,13.0
7103,35.026531,135.732731,150,150.0
7103,35.02742,135.733084,10,10.0
7103,35.027507,135.731717,18,18.0
7104,0.0,0.0,16,16.0
7104,46.913416,-96.82639,34,34.0
7105,37.215326,-93.298244,43,43.0
7105,37.435048,-90.958457,170,170.0
7105,37.559775,-90.294007,15,15.0
7106,35.658704,139.745408,18,18.0
7106,35.66317,139.761279,11,11.0
7106,35.668725,139.757356,14,14.0
7108,35.695483,139.758901,21,21.0
7108,35.909913,139.633562,47,47.0
7109,33.953349,-117.396156,65,65.0
7110,40.713848,-111.947552,105,105.0
7112,48.139126,11.580186,10,10.0
7113,45.268192,-111.650258,12,12.0
7115,0.0,0.0,37,37.0
7115,40.0,-4.0,77,77.0
7116,40.773719,-73.9708,19,19.0
7147,51.283933,-0.753157,571,571.0
7148,0.0,0.0,39,39.0
7148,50.811467,-0.371647,222,222.0
7149,0.0,0.0,186,186.0
7150,51.733333,0.483333,533,533.0
7152,51.508415,-0.125533,128,128.0
7153,51.723724,-0.087309,14,14.0
7169,47.783333,7.6,484,484.0
7170,0.0,0.0,112,112.0
7170,35.682094,139.818984,43,43.0
7170,35.802965,140.16479,68,68.0
7199,50.721828,-1.878132,10,10.0
7205,0.0,0.0,40,40.0
7205,41.42131,2.21026,19,19.0
7205,41.536444,2.0885,15,15.0
7207,42.034042,-87.679412,76,76.0
7223,33.63781,-111.896875,17,17.0
7223,33.658776,-111.956881,15,15.0
7223,39.019545,-94.578462,76,76.0
7223,39.148712,-94.547533,11,11.0
7225,40.033396,-83.158245,17,17.0
7225,40.761213,-73.865136,33,33.0
7225,41.921738,-87.712336,16,16.0
7226,42.314793,-71.104616,15,15.0
7226,42.31566,-71.101755,20,20.0
7226,42.340188,-71.089646,16,16.0
7226,42.340208,-71.088998,21,21.0
7226,42.358431,-71.059773,160,160.0
7227,39.166143,-78.159557,54,54.0
7227,39.166717,-78.159247,13,13.0
7228,26.649369,-80.217275,46,46.0
7231,0.0,0.0,225,225.0
7234,47.58278,-122.15481,30,30.0
7234,47.619935,-122.325934,48,48.0
7237,34.433924,-118.585044,24,24.0
7239,0.0,0.0,18,18.0
7242,42.918268,-78.875041,75,75.0
7244,36.153262,-95.989909,118,118.0
7245,0.0,0.0,36,36.0
7254,38.080329,-89.382032,17,17.0
7258,30.1667,-96.3977,15,15.0
7358,20.798363,-156.331925,2100,2100.0
7359,63.766667,24.25,33,33.0
7359,63.775565,24.230264,73,73.0
7359,63.775574,24.230275,130,130.0
7359,63.838481,23.130477,284,284.0
7360,34.123252,-118.083005,161,161.0
7361,33.748995,-84.387982,28,28.0
7362,28.013386,-82.507759,317,317.0
7362,28.434778,-82.543196,17,17.0
7362,28.454081,-82.613548,86,86.0
7362,28.454376,-82.629987,21,21.0
7363,32.083541,-81.099834,11,11.0
7363,32.750417,-83.50018,12,12.0
7363,33.748995,-84.387982,11,11.0
7363,38.144801,-83.764085,10,10.0
7363,38.200418,-84.877625,11,11.0
7363,40.714269,-74.005973,17,17.0
7363,42.358431,-71.059773,19,19.0
7364,0.0,0.0,81,81.0
7365,0.0,0.0,602,602.0
7366,0.0,0.0,153,153.0
7367,34.2432,-84.8505,21,21.0
7367,38.916032,-77.04629,12,12.0
7368,54.057981,-2.860651,111,111.0
7368,54.075237,-2.844109,17,17.0
7369,39.952335,-75.163789,19,19.0
7375,34.052234,-118.243685,18,18.0
7381,33.54248,-86.54081,10,10.0
7384,51.510602,-0.335402,12,12.0
7391,35.119839,-89.939529,10,10.0
7464,47.858094,35.075397,1967,1967.0
7465,-26.705472,153.130524,84,84.0
7465,-26.702848,153.128225,158,158.0
7465,-26.700815,153.127574,15,15.0
7465,-26.654897,153.08833,88,88.0
7468,28.634407,-81.394922,18,18.0
7516,37.774929,-122.419415,113,113.0
7516,39.441301,-120.014565,11,11.0
7516,39.529633,-119.813803,10,10.0
7516,40.768972,-119.220371,13,13.0
7517,0.0,0.0,38,38.0
7517,35.643914,139.654413,217,217.0
7517,35.672303,139.765717,17,17.0
7517,35.690921,139.700258,304,304.0
7517,35.705247,139.659556,18,18.0
7517,35.707895,139.649842,18,18.0
7517,35.708037,139.649567,80,80.0
7517,35.708359,139.649578,22,22.0
7518,40.713175,-74.011803,659,659.0
7519,39.41011,-84.364284,243,243.0
7519,44.265501,-86.304843,14,14.0
7520,32.728636,-117.207067,13,13.0
7520,33.316949,-111.98312,34,34.0
7520,33.43476,-112.006423,59,59.0
7520,33.435016,-112.00728,11,11.0
